environment,corpus_name,backend,seed,method,budget,n_queries,selected_probe_pairs,ndcg,recall_at_10,delta_vs_zero_budget,delta_vs_original_frozen_router,delta_recall_vs_zero_budget,delta_recall_vs_original_frozen_router,changed_action_fraction_vs_zero_budget,changed_action_fraction_vs_original_frozen_router,posterior_world_0,posterior_world_1,measured_onboarding_generation_seconds,onboarding_search_calls,onboarding_sample_calls,onboarding_llm_calls,onboarding_input_tokens,onboarding_output_tokens,mean_task_search_calls,mean_task_sample_calls,mean_task_llm_calls,mean_task_input_tokens,mean_task_output_tokens
fiqa_bm25,fiqa,bm25,23,fixed,16,150,16,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9211371430192221,0.07886285698077779,73.66888182834373,36.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,23,fixed,32,150,32,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9348276165413398,0.0651723834586602,73.66888182834373,72.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,23,information_gain,0,150,0,0.23978653908293807,0.30944444444444447,0.0,-0.012727618819961721,0.0,-0.013888888888888886,0.0,0.34,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,23,information_gain,4,150,4,0.25734741150410106,0.3233333333333333,0.01756087242116294,0.0048332536012012225,0.013888888888888886,0.0,0.13333333333333333,0.34,0.1306461550101053,0.8693538449898948,73.66888182834373,8.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.0,0.0,0.0
fiqa_bm25,fiqa,bm25,23,information_gain,8,150,8,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9692196386282558,0.03078036137174428,73.66888182834373,16.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,23,information_gain,16,150,16,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9998589640552965,0.0001410359447036238,73.66888182834373,32.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,23,information_gain,32,150,32,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9999999664237325,3.357626757196681e-08,73.66888182834373,72.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,23,decision_value,0,150,0,0.23978653908293807,0.30944444444444447,0.0,-0.012727618819961721,0.0,-0.013888888888888886,0.0,0.34,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,23,decision_value,4,150,4,0.25734741150410106,0.3233333333333333,0.01756087242116294,0.0048332536012012225,0.013888888888888886,0.0,0.13333333333333333,0.34,0.1306461550101053,0.8693538449898948,73.66888182834373,8.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.0,0.0,0.0
fiqa_bm25,fiqa,bm25,23,decision_value,8,150,8,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9692196386282558,0.03078036137174428,73.66888182834373,16.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,23,decision_value,16,150,16,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9996398735297668,0.00036012647023334895,73.66888182834373,33.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,23,decision_value,32,150,32,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9987444302293735,0.0012555697706264923,73.66888182834373,69.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,random,0,150,0,0.23978653908293807,0.30944444444444447,0.0,-0.012727618819961721,0.0,-0.013888888888888886,0.0,0.34,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,random,4,150,4,0.23978653908293807,0.30944444444444447,0.0,-0.012727618819961721,0.0,-0.013888888888888886,0.0,0.34,0.5110297413231738,0.48897025867682614,76.39591286834911,10.0,16.0,48.0,19549.0,5067.0,1.1333333333333333,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,random,8,150,8,0.23777211564811415,0.31444444444444447,-0.002014423434823939,-0.014742042254785656,0.005,-0.008888888888888889,0.4066666666666667,0.7466666666666667,0.6306435460196451,0.36935645398035494,76.39591286834911,18.0,16.0,48.0,19549.0,5067.0,1.1333333333333333,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,random,16,150,16,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9915995050420637,0.008400494957936235,76.39591286834911,35.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,random,32,150,32,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9999994872354863,5.127645137762071e-07,76.39591286834911,71.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,fixed,0,150,0,0.23978653908293807,0.30944444444444447,0.0,-0.012727618819961721,0.0,-0.013888888888888886,0.0,0.34,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,fixed,4,150,4,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9507979956452185,0.04920200435478144,76.39591286834911,9.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,fixed,8,150,8,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9997869230769678,0.00021307692303226177,76.39591286834911,18.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,fixed,16,150,16,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9999284355400095,7.156445999038425e-05,76.39591286834911,36.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,fixed,32,150,32,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9999998759421233,1.2405787685607273e-07,76.39591286834911,72.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,information_gain,0,150,0,0.23978653908293807,0.30944444444444447,0.0,-0.012727618819961721,0.0,-0.013888888888888886,0.0,0.34,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,information_gain,4,150,4,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9358422531758904,0.06415774682410953,76.39591286834911,8.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,information_gain,8,150,8,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9968663979447043,0.00313360205529569,76.39591286834911,16.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,information_gain,16,150,16,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9999999865160396,1.348396044006933e-08,76.39591286834911,32.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,information_gain,32,150,32,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9999999999999616,3.842470035928621e-14,76.39591286834911,70.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,decision_value,0,150,0,0.23978653908293807,0.30944444444444447,0.0,-0.012727618819961721,0.0,-0.013888888888888886,0.0,0.34,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,decision_value,4,150,4,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9358422531758904,0.06415774682410953,76.39591286834911,8.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,decision_value,8,150,8,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9968663979447043,0.00313360205529569,76.39591286834911,16.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,decision_value,16,150,16,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9999397147232433,6.028527675673806e-05,76.39591286834911,34.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_bm25,fiqa,bm25,47,decision_value,32,150,32,0.23128133693078542,0.305,-0.008505202152152674,-0.0212328209721144,-0.004444444444444445,-0.018333333333333333,0.7933333333333333,1.0,0.9999999832374816,1.676251852836132e-08,76.39591286834911,70.0,16.0,48.0,19549.0,5067.0,1.0,0.0,0.13333333333333333,52.026666666666664,17.393333333333334
fiqa_dense,fiqa,dense,11,random,0,150,0,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,11,random,4,150,4,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9974482662754134,0.00255173372458674,74.45561634347541,8.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,random,8,150,8,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.999844247109524,0.00015575289047597027,74.45561634347541,16.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,random,16,150,16,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9999667465796589,3.325342034114555e-05,74.45561634347541,35.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,random,32,150,32,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9999969620041057,3.0379958941552303e-06,74.45561634347541,73.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,fixed,0,150,0,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,11,fixed,4,150,4,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.43185635842674863,0.5681436415732515,74.45561634347541,9.0,16.0,48.0,20434.0,5505.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,11,fixed,8,150,8,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.42393342226571423,0.5760665777342857,74.45561634347541,18.0,16.0,48.0,20434.0,5505.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,11,fixed,16,150,16,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.6180688724114999,0.3819311275885002,74.45561634347541,36.0,16.0,48.0,20434.0,5505.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,11,fixed,32,150,32,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9971964554656928,0.002803544534307117,74.45561634347541,72.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,information_gain,0,150,0,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,11,information_gain,4,150,4,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.992237653745285,0.007762346254714954,74.45561634347541,8.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,information_gain,8,150,8,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9878302262121669,0.012169773787833061,74.45561634347541,16.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,information_gain,16,150,16,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9926261083520664,0.007373891647933563,74.45561634347541,32.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,information_gain,32,150,32,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9999850243739369,1.4975626063134367e-05,74.45561634347541,71.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,decision_value,0,150,0,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,11,decision_value,4,150,4,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9917992181095999,0.00820078189039997,74.45561634347541,9.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,decision_value,8,150,8,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9881682529384077,0.01183174706159233,74.45561634347541,19.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,decision_value,16,150,16,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9658352744353109,0.03416472556468914,74.45561634347541,38.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,11,decision_value,32,150,32,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.99998925899174,1.0741008259935937e-05,74.45561634347541,72.0,16.0,48.0,20434.0,5505.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,23,random,0,150,0,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,23,random,4,150,4,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.3020185575634554,0.6979814424365446,73.66888182834373,8.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,23,random,8,150,8,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.4129164505574951,0.5870835494425048,73.66888182834373,17.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,23,random,16,150,16,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.5614601304273595,0.43853986957264035,73.66888182834373,34.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,23,random,32,150,32,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9765946808614588,0.023405319138541127,73.66888182834373,71.0,16.0,48.0,19861.0,5219.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,23,fixed,0,150,0,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,23,fixed,4,150,4,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.3916600225582457,0.6083399774417543,73.66888182834373,9.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,23,fixed,8,150,8,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.4425435727564422,0.5574564272435577,73.66888182834373,18.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,23,fixed,16,150,16,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.8214182989461526,0.17858170105384744,73.66888182834373,36.0,16.0,48.0,19861.0,5219.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,23,fixed,32,150,32,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9908729602102682,0.009127039789731903,73.66888182834373,72.0,16.0,48.0,19861.0,5219.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,23,information_gain,0,150,0,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,23,information_gain,4,150,4,0.3250366862359049,0.4181746031746032,0.0,-0.007491044938178078,0.0,-0.007888888888888891,0.0,0.4066666666666667,0.7613380479349682,0.23866195206503185,73.66888182834373,8.0,16.0,48.0,19861.0,5219.0,1.0,0.0,0.5933333333333334,233.19333333333333,74.34666666666666
fiqa_dense,fiqa,dense,23,information_gain,8,150,8,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9767866101475661,0.023213389852433916,73.66888182834373,16.0,16.0,48.0,19861.0,5219.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,23,information_gain,16,150,16,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9931796032725739,0.006820396727426112,73.66888182834373,32.0,16.0,48.0,19861.0,5219.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
fiqa_dense,fiqa,dense,23,information_gain,32,150,32,0.3325277311740831,0.42606349206349203,0.007491044938178078,0.0,0.007888888888888891,0.0,0.4066666666666667,0.0,0.9999903676009427,9.632399057171304e-06,73.66888182834373,72.0,16.0,48.0,19861.0,5219.0,1.0,0.0,1.0,393.93333333333334,124.31333333333333
