environment,family,seed,budget,method,ndcg,delta_vs_source_router,onboarding_operations,task_searches,workload,total_operations,mean_profile_apply_seconds
scifact_dense,exact_title,47,16,profile_router,0.6486654853531157,0.0,15,1,10,25,3.438059551020463e-06
scifact_dense,exact_title,47,16,profile_router,0.6486654853531157,0.0,15,1,50,65,3.438059551020463e-06
scifact_dense,exact_title,47,16,profile_router,0.6486654853531157,0.0,15,1,200,215,3.438059551020463e-06
scifact_dense,exact_title,47,16,probe_only,0.5390115782396184,-0.10965390711349725,15,1,1,16,0.0
scifact_dense,exact_title,47,16,probe_only,0.5390115782396184,-0.10965390711349725,15,1,10,25,0.0
scifact_dense,exact_title,47,16,probe_only,0.5390115782396184,-0.10965390711349725,15,1,50,65,0.0
scifact_dense,exact_title,47,16,probe_only,0.5390115782396184,-0.10965390711349725,15,1,200,215,0.0
scifact_dense,exact_title,47,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,exact_title,47,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,exact_title,47,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,exact_title,47,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,exact_title,47,64,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,exact_title,47,64,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,exact_title,47,64,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,exact_title,47,64,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,exact_title,47,64,profile_router,0.6486654853531157,0.0,63,1,1,64,3.4772201130787532e-06
scifact_dense,exact_title,47,64,profile_router,0.6486654853531157,0.0,63,1,10,73,3.4772201130787532e-06
scifact_dense,exact_title,47,64,profile_router,0.6486654853531157,0.0,63,1,50,113,3.4772201130787532e-06
scifact_dense,exact_title,47,64,profile_router,0.6486654853531157,0.0,63,1,200,263,3.4772201130787532e-06
scifact_dense,exact_title,47,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,1,64,0.0
scifact_dense,exact_title,47,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,10,73,0.0
scifact_dense,exact_title,47,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,50,113,0.0
scifact_dense,exact_title,47,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,200,263,0.0
scifact_dense,exact_title,47,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,exact_title,47,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,exact_title,47,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,exact_title,47,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,exact_title,47,256,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,exact_title,47,256,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,exact_title,47,256,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,exact_title,47,256,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,exact_title,47,256,profile_router,0.6486654853531157,0.0,192,1,1,193,4.09278009707729e-06
scifact_dense,exact_title,47,256,profile_router,0.6486654853531157,0.0,192,1,10,202,4.09278009707729e-06
scifact_dense,exact_title,47,256,profile_router,0.6486654853531157,0.0,192,1,50,242,4.09278009707729e-06
scifact_dense,exact_title,47,256,profile_router,0.6486654853531157,0.0,192,1,200,392,4.09278009707729e-06
scifact_dense,exact_title,47,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,1,193,0.0
scifact_dense,exact_title,47,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,10,202,0.0
scifact_dense,exact_title,47,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,50,242,0.0
scifact_dense,exact_title,47,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,200,392,0.0
scifact_dense,exact_title,47,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,exact_title,47,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,exact_title,47,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,exact_title,47,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,11,0,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,11,0,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,11,0,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,11,0,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,11,0,profile_router,0.6486654853531157,0.0,0,1,1,1,3.6350001270572345e-06
scifact_dense,body_terms,11,0,profile_router,0.6486654853531157,0.0,0,1,10,10,3.6350001270572345e-06
scifact_dense,body_terms,11,0,profile_router,0.6486654853531157,0.0,0,1,50,50,3.6350001270572345e-06
scifact_dense,body_terms,11,0,profile_router,0.6486654853531157,0.0,0,1,200,200,3.6350001270572345e-06
scifact_dense,body_terms,11,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,1,1,0.0
scifact_dense,body_terms,11,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,10,10,0.0
scifact_dense,body_terms,11,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,50,50,0.0
scifact_dense,body_terms,11,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,200,200,0.0
scifact_dense,body_terms,11,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,11,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,11,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,11,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,11,16,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,11,16,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,11,16,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,11,16,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,11,16,profile_router,0.6486654853531157,0.0,15,1,1,16,3.5277738546331725e-06
scifact_dense,body_terms,11,16,profile_router,0.6486654853531157,0.0,15,1,10,25,3.5277738546331725e-06
scifact_dense,body_terms,11,16,profile_router,0.6486654853531157,0.0,15,1,50,65,3.5277738546331725e-06
scifact_dense,body_terms,11,16,profile_router,0.6486654853531157,0.0,15,1,200,215,3.5277738546331725e-06
scifact_dense,body_terms,11,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,1,16,0.0
scifact_dense,body_terms,11,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,10,25,0.0
scifact_dense,body_terms,11,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,50,65,0.0
scifact_dense,body_terms,11,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,200,215,0.0
scifact_dense,body_terms,11,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,11,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,11,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,11,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,11,64,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,11,64,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,11,64,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,11,64,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,11,64,profile_router,0.6486654853531157,0.0,63,1,1,64,3.574719497313102e-06
scifact_dense,body_terms,11,64,profile_router,0.6486654853531157,0.0,63,1,10,73,3.574719497313102e-06
scifact_dense,body_terms,11,64,profile_router,0.6486654853531157,0.0,63,1,50,113,3.574719497313102e-06
scifact_dense,body_terms,11,64,profile_router,0.6486654853531157,0.0,63,1,200,263,3.574719497313102e-06
scifact_dense,body_terms,11,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,1,64,0.0
scifact_dense,body_terms,11,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,10,73,0.0
scifact_dense,body_terms,11,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,50,113,0.0
scifact_dense,body_terms,11,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,200,263,0.0
scifact_dense,body_terms,11,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,11,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,11,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,11,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,11,256,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,11,256,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,11,256,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,11,256,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,11,256,profile_router,0.6486654853531157,0.0,192,1,1,193,3.564166060338418e-06
scifact_dense,body_terms,11,256,profile_router,0.6486654853531157,0.0,192,1,10,202,3.564166060338418e-06
scifact_dense,body_terms,11,256,profile_router,0.6486654853531157,0.0,192,1,50,242,3.564166060338418e-06
scifact_dense,body_terms,11,256,profile_router,0.6486654853531157,0.0,192,1,200,392,3.564166060338418e-06
scifact_dense,body_terms,11,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,1,193,0.0
scifact_dense,body_terms,11,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,10,202,0.0
scifact_dense,body_terms,11,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,50,242,0.0
scifact_dense,body_terms,11,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,200,392,0.0
scifact_dense,body_terms,11,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,11,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,11,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,11,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,23,0,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,23,0,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,23,0,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,23,0,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,23,0,profile_router,0.6486654853531157,0.0,0,1,1,1,3.6449994271000227e-06
scifact_dense,body_terms,23,0,profile_router,0.6486654853531157,0.0,0,1,10,10,3.6449994271000227e-06
scifact_dense,body_terms,23,0,profile_router,0.6486654853531157,0.0,0,1,50,50,3.6449994271000227e-06
scifact_dense,body_terms,23,0,profile_router,0.6486654853531157,0.0,0,1,200,200,3.6449994271000227e-06
scifact_dense,body_terms,23,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,1,1,0.0
scifact_dense,body_terms,23,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,10,10,0.0
scifact_dense,body_terms,23,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,50,50,0.0
scifact_dense,body_terms,23,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,200,200,0.0
scifact_dense,body_terms,23,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,23,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,23,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,23,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,23,16,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,23,16,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,23,16,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,23,16,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,23,16,profile_router,0.6486654853531157,0.0,15,1,1,16,3.5830532821516195e-06
scifact_dense,body_terms,23,16,profile_router,0.6486654853531157,0.0,15,1,10,25,3.5830532821516195e-06
scifact_dense,body_terms,23,16,profile_router,0.6486654853531157,0.0,15,1,50,65,3.5830532821516195e-06
scifact_dense,body_terms,23,16,profile_router,0.6486654853531157,0.0,15,1,200,215,3.5830532821516195e-06
scifact_dense,body_terms,23,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,1,16,0.0
scifact_dense,body_terms,23,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,10,25,0.0
scifact_dense,body_terms,23,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,50,65,0.0
scifact_dense,body_terms,23,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,200,215,0.0
scifact_dense,body_terms,23,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,23,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,23,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,23,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,23,64,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,23,64,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,23,64,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,23,64,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,23,64,profile_router,0.6486654853531157,0.0,63,1,1,64,3.5608334777255854e-06
scifact_dense,body_terms,23,64,profile_router,0.6486654853531157,0.0,63,1,10,73,3.5608334777255854e-06
scifact_dense,body_terms,23,64,profile_router,0.6486654853531157,0.0,63,1,50,113,3.5608334777255854e-06
scifact_dense,body_terms,23,64,profile_router,0.6486654853531157,0.0,63,1,200,263,3.5608334777255854e-06
scifact_dense,body_terms,23,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,1,64,0.0
scifact_dense,body_terms,23,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,10,73,0.0
scifact_dense,body_terms,23,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,50,113,0.0
scifact_dense,body_terms,23,64,probe_only,0.6435738713255216,-0.005091614027594055,63,1,200,263,0.0
scifact_dense,body_terms,23,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,23,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,23,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,23,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,23,256,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,23,256,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,23,256,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,23,256,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,23,256,profile_router,0.6486654853531157,0.0,192,1,1,193,3.6105598943928875e-06
scifact_dense,body_terms,23,256,profile_router,0.6486654853531157,0.0,192,1,10,202,3.6105598943928875e-06
scifact_dense,body_terms,23,256,profile_router,0.6486654853531157,0.0,192,1,50,242,3.6105598943928875e-06
scifact_dense,body_terms,23,256,profile_router,0.6486654853531157,0.0,192,1,200,392,3.6105598943928875e-06
scifact_dense,body_terms,23,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,1,193,0.0
scifact_dense,body_terms,23,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,10,202,0.0
scifact_dense,body_terms,23,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,50,242,0.0
scifact_dense,body_terms,23,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,200,392,0.0
scifact_dense,body_terms,23,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,23,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,23,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,23,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,47,0,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,47,0,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,47,0,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,47,0,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,47,0,profile_router,0.6486654853531157,0.0,0,1,1,1,3.5280602363248667e-06
scifact_dense,body_terms,47,0,profile_router,0.6486654853531157,0.0,0,1,10,10,3.5280602363248667e-06
scifact_dense,body_terms,47,0,profile_router,0.6486654853531157,0.0,0,1,50,50,3.5280602363248667e-06
scifact_dense,body_terms,47,0,profile_router,0.6486654853531157,0.0,0,1,200,200,3.5280602363248667e-06
scifact_dense,body_terms,47,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,1,1,0.0
scifact_dense,body_terms,47,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,10,10,0.0
scifact_dense,body_terms,47,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,50,50,0.0
scifact_dense,body_terms,47,0,probe_only,0.6435738713255216,-0.005091614027594055,0,1,200,200,0.0
scifact_dense,body_terms,47,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,47,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,47,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,47,0,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,47,16,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,47,16,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,47,16,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,47,16,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,47,16,profile_router,0.6486654853531157,0.0,15,1,1,16,3.543613323320945e-06
scifact_dense,body_terms,47,16,profile_router,0.6486654853531157,0.0,15,1,10,25,3.543613323320945e-06
scifact_dense,body_terms,47,16,profile_router,0.6486654853531157,0.0,15,1,50,65,3.543613323320945e-06
scifact_dense,body_terms,47,16,profile_router,0.6486654853531157,0.0,15,1,200,215,3.543613323320945e-06
scifact_dense,body_terms,47,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,1,16,0.0
scifact_dense,body_terms,47,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,10,25,0.0
scifact_dense,body_terms,47,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,50,65,0.0
scifact_dense,body_terms,47,16,probe_only,0.6435738713255216,-0.005091614027594055,15,1,200,215,0.0
scifact_dense,body_terms,47,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,47,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,47,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,47,16,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,47,64,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,47,64,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,47,64,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,47,64,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,47,64,profile_router,0.6486654853531157,0.0,63,1,1,64,3.5622195961574714e-06
scifact_dense,body_terms,47,64,profile_router,0.6486654853531157,0.0,63,1,10,73,3.5622195961574714e-06
scifact_dense,body_terms,47,64,profile_router,0.6486654853531157,0.0,63,1,50,113,3.5622195961574714e-06
scifact_dense,body_terms,47,64,profile_router,0.6486654853531157,0.0,63,1,200,263,3.5622195961574714e-06
scifact_dense,body_terms,47,64,probe_only,0.5390115782396184,-0.10965390711349725,63,1,1,64,0.0
scifact_dense,body_terms,47,64,probe_only,0.5390115782396184,-0.10965390711349725,63,1,10,73,0.0
scifact_dense,body_terms,47,64,probe_only,0.5390115782396184,-0.10965390711349725,63,1,50,113,0.0
scifact_dense,body_terms,47,64,probe_only,0.5390115782396184,-0.10965390711349725,63,1,200,263,0.0
scifact_dense,body_terms,47,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,47,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,47,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,47,64,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
scifact_dense,body_terms,47,256,source_router,0.6486654853531157,0.0,0,1,1,1,0.0
scifact_dense,body_terms,47,256,source_router,0.6486654853531157,0.0,0,1,10,10,0.0
scifact_dense,body_terms,47,256,source_router,0.6486654853531157,0.0,0,1,50,50,0.0
scifact_dense,body_terms,47,256,source_router,0.6486654853531157,0.0,0,1,200,200,0.0
scifact_dense,body_terms,47,256,profile_router,0.6486654853531157,0.0,192,1,1,193,3.6219460889697074e-06
scifact_dense,body_terms,47,256,profile_router,0.6486654853531157,0.0,192,1,10,202,3.6219460889697074e-06
scifact_dense,body_terms,47,256,profile_router,0.6486654853531157,0.0,192,1,50,242,3.6219460889697074e-06
scifact_dense,body_terms,47,256,profile_router,0.6486654853531157,0.0,192,1,200,392,3.6219460889697074e-06
scifact_dense,body_terms,47,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,1,193,0.0
scifact_dense,body_terms,47,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,10,202,0.0
scifact_dense,body_terms,47,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,50,242,0.0
scifact_dense,body_terms,47,256,probe_only,0.6435738713255216,-0.005091614027594055,192,1,200,392,0.0
scifact_dense,body_terms,47,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,1,2,0.0
scifact_dense,body_terms,47,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,10,20,0.0
scifact_dense,body_terms,47,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,50,100,0.0
scifact_dense,body_terms,47,256,rrf_extra,0.6486950430086345,2.9557655518855917e-05,0,2,200,400,0.0
fiqa_bm25,exact_title,11,0,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,11,0,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,11,0,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,11,0,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,11,0,profile_router,0.25228729966197927,0.0,0,1,1,1,3.6980599785844486e-06
fiqa_bm25,exact_title,11,0,profile_router,0.25228729966197927,0.0,0,1,10,10,3.6980599785844486e-06
fiqa_bm25,exact_title,11,0,profile_router,0.25228729966197927,0.0,0,1,50,50,3.6980599785844486e-06
fiqa_bm25,exact_title,11,0,profile_router,0.25228729966197927,0.0,0,1,200,200,3.6980599785844486e-06
fiqa_bm25,exact_title,11,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,1,1,0.0
fiqa_bm25,exact_title,11,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,10,10,0.0
fiqa_bm25,exact_title,11,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,50,50,0.0
fiqa_bm25,exact_title,11,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,200,200,0.0
fiqa_bm25,exact_title,11,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,11,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,11,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,11,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,11,16,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,exact_title,11,16,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,exact_title,11,16,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,exact_title,11,16,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,exact_title,11,16,profile_router,0.25228729966197927,0.0,14,1,1,15,3.5677803680300713e-06
fiqa_bm25,exact_title,11,16,profile_router,0.25228729966197927,0.0,14,1,10,24,3.5677803680300713e-06
fiqa_bm25,exact_title,11,16,profile_router,0.25228729966197927,0.0,14,1,50,64,3.5677803680300713e-06
fiqa_bm25,exact_title,11,16,profile_router,0.25228729966197927,0.0,14,1,200,214,3.5677803680300713e-06
fiqa_bm25,exact_title,11,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,1,15,0.0
fiqa_bm25,exact_title,11,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,10,24,0.0
fiqa_bm25,exact_title,11,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,50,64,0.0
fiqa_bm25,exact_title,11,16,probe_only,0.25251415790289977,0.00022685824092057107,14,1,200,214,0.0
fiqa_bm25,exact_title,11,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,exact_title,11,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,exact_title,11,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,exact_title,11,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,exact_title,11,64,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
